epoch,train_loss,train_acc,valid_loss,valid_acc
0,3.1040680408477783,0.0855000539432517,2.3648083209991455,0.10401246591351772
1,2.4680533409118652,0.10524328406516345,2.2968828678131104,0.10790806388780678
2,2.322850465774536,0.10815621965692092,2.2942843437194824,0.11453058044409817
3,2.302192211151123,0.10955874420110044,2.2961535453796387,0.11102454226723803
4,2.294339418411255,0.11646348041859964,2.2943692207336426,0.11063498246980911
5,2.2886135578155518,0.11516884237781853,2.287823438644409,0.1086871834826646
6,2.2778079509735107,0.11392814758873665,2.2819578647613525,0.10829762368523568
7,2.271151542663574,0.1071852411263351,2.279031276702881,0.11063498246980911
8,2.2664427757263184,0.10497356780666739,2.2729251384735107,0.10712894429294897
9,2.2562789916992188,0.1080483331535225,2.2706382274627686,0.11141410206466693
10,2.248056411743164,0.12703635775164526,2.2695467472076416,0.1164783794312427
11,2.2447052001953125,0.13750134858129248,2.265324592590332,0.11842617841838722
12,2.2354929447174072,0.13626065379221058,2.25799560546875,0.11453058044409817
13,2.224191427230835,0.134588412989535,2.2506492137908936,0.11414102064666927
14,2.2156572341918945,0.12914014456791456,2.2477669715881348,0.11530970003895598
15,2.211561918258667,0.12601143596936024,2.244178533554077,0.11530970003895598
16,2.1999542713165283,0.13388715071744525,2.2403223514556885,0.11959485781067394
17,2.1910293102264404,0.141439205955335,2.2386627197265625,0.12310089598753408
18,2.190922975540161,0.14386665228179954,2.2367610931396484,0.1238800155823919
19,2.1811277866363525,0.14823605566943576,2.2340385913848877,0.12543825477210752
20,2.1791038513183594,0.14855971517963104,2.2316715717315674,0.12855473315153876
21,2.1696012020111084,0.14532312007767828,2.2307093143463135,0.12777561355668096
22,2.1553971767425537,0.15249757255367352,2.2296717166900635,0.12855473315153876
23,2.154383897781372,0.1498004099687129,2.2260162830352783,0.13167121153097
24,2.1421267986297607,0.1566512029345129,2.22137188911438,0.1312816517335411
25,2.136554002761841,0.1600496277915633,2.216423273086548,0.13634592910011686
26,2.1299829483032227,0.16932786708382783,2.2092201709747314,0.1472536034281262
27,2.1152431964874268,0.17990074441687345,2.197962999343872,0.16634203350214258
28,2.095679759979248,0.1940338763620671,2.1837682723999023,0.18698870276587456
29,2.0796573162078857,0.21339950372208435,2.178720712661743,0.1756914686404363
30,2.083794593811035,0.22807206818427014,2.1787760257720947,0.1819244253992988
31,2.0600974559783936,0.23076923076923078,2.1825404167175293,0.18620958317101674
32,2.0491349697113037,0.23675693170784334,2.17787504196167,0.19322165952473705
33,2.0374717712402344,0.24452475995252995,2.170586585998535,0.19555901830931047
34,2.0311317443847656,0.25029668788434567,2.16451358795166,0.20140241527074407
35,2.0245139598846436,0.24819290106807637,2.1592912673950195,0.19906505648617062
36,2.014641284942627,0.24754558204768584,2.155968189239502,0.20062329567588624
37,2.010817527770996,0.2487862768367677,2.1573433876037598,0.20140241527074407
38,1.993589162826538,0.25515158053727477,2.1617112159729004,0.2045188936501753
39,1.9944400787353516,0.25051246089114254,2.1584246158599854,0.2049084534476042
40,1.9930585622787476,0.2521847016938181,2.1517584323883057,0.20919361121932217
41,1.9684916734695435,0.256985651095048,2.1511952877044678,0.2041293338527464
42,1.9718706607818604,0.2606537922105945,2.152700901031494,0.2041293338527464
43,1.9627723693847656,0.2662638903873126,2.1528937816619873,0.20646669263731982
44,1.9653431177139282,0.265616571366922,2.1535093784332275,0.20763537202960655
45,1.9607322216033936,0.27063329377494877,2.1534199714660645,0.2045188936501753
46,1.9563323259353638,0.2648074225914338,2.1511952877044678,0.20568757304246202
47,1.9494125843048096,0.2611932247275866,2.150209903717041,0.20841449162446435
48,1.9388785362243652,0.27106483978854246,2.1491336822509766,0.20997273081417997
49,1.9475467205047607,0.2697162584960621,2.1456730365753174,0.21036229061160888
50,1.938941478729248,0.27187398856403067,2.144083261489868,0.21620568757304245
51,1.9251235723495483,0.28406516344805266,2.142467737197876,0.22321776392676276
52,1.9287694692611694,0.282123206386881,2.1399970054626465,0.22438644331904947
53,1.925692081451416,0.29107778616895025,2.1381258964538574,0.22438644331904947
54,1.937977910041809,0.28228503614197864,2.135528087615967,0.22750292169848071
55,1.9182108640670776,0.2866004962779156,2.1334104537963867,0.23022984028048304
56,1.9069286584854126,0.29113172942064947,2.1314475536346436,0.23061940007791196
57,1.9196492433547974,0.2863847232711188,2.1290438175201416,0.2349045578496299
58,1.920544981956482,0.2868162692847125,2.1261019706726074,0.23802103622906115
59,1.8979809284210205,0.2983601251483439,2.124279022216797,0.23841059602649006
60,1.9129722118377686,0.2921027079512353,2.121019124984741,0.24308531359563693
61,1.916980504989624,0.292534253964829,2.120290994644165,0.24386443319049475
62,1.8993101119995117,0.2980904088898479,2.1178221702575684,0.24542267238021037
63,1.901945948600769,0.29674182759736756,2.1149919033050537,0.24425399298792363
64,1.897403359413147,0.29825223864494554,2.112210512161255,0.24230619400077913
65,1.8894805908203125,0.30607401014133134,2.108110189437866,0.2391897156213479
66,1.8941032886505127,0.3017046067536951,2.1041219234466553,0.23802103622906115
67,1.8794513940811157,0.30747653468551084,2.1048426628112793,0.23568367744448773
68,1.8890035152435303,0.30585823713453447,2.102949857711792,0.2403583950136346
69,1.8833599090576172,0.31017369727047145,2.1017391681671143,0.24191663420335022
70,1.8851373195648193,0.31001186751537385,2.097874402999878,0.24542267238021037
71,1.877422571182251,0.31368000863092027,2.0949602127075195,0.2407479548110635
72,1.8765358924865723,0.31411155464451396,2.092639923095703,0.23685235683677444
73,1.8680530786514282,0.31454310065810764,2.0911481380462646,0.24659135177249708
74,1.8783937692642212,0.31222354083504156,2.094918966293335,0.24191663420335022
75,1.868669867515564,0.3193979933110368,2.093425750732422,0.2391897156213479
76,1.8746840953826904,0.312601143596936,2.0882933139801025,0.2391897156213479
77,1.8584723472595215,0.3199374258280289,2.0877938270568848,0.2415270744059213
78,1.854479432106018,0.3216636098824037,2.0885097980499268,0.24425399298792363
79,1.858459234237671,0.3289459488617974,2.0888919830322266,0.24581223217763926
80,1.844650149345398,0.32754342431761785,2.087435722351074,0.24659135177249708
81,1.8566430807113647,0.3264106160319344,2.0859763622283936,0.2485391507596416
82,1.854000449180603,0.32587118351494226,2.0839178562164307,0.24970783015192832
83,1.8454837799072266,0.3270039918006257,2.08088755607605,0.24737047136735488
84,1.8507472276687622,0.3264106160319344,2.0791566371917725,0.25087650954421503
85,1.8561396598815918,0.3277591973244147,2.0801713466644287,0.25438254772107516
86,1.8440722227096558,0.3296472111338872,2.0774497985839844,0.25944682508765093
