epoch,train_loss,train_acc,valid_loss,valid_acc
0,413.64947509765625,0.10335527025569101,1742.91357421875,0.10634982469809116
1,2063.620361328125,0.13162153414607833,2488.71728515625,0.10011686793922867
2,2747.248779296875,0.13000323659510196,2395.8798828125,0.10362290611608882
3,2429.072265625,0.1376631783363901,1910.566650390625,0.09310479158550837
4,1884.498046875,0.15940230877117273,2083.8955078125,0.09777950915465523
5,1945.1971435546875,0.1575142949617003,1967.142333984375,0.10479158550837553
6,1791.418701171875,0.17024490236271442,1860.7396240234375,0.10673938449552006
