epoch,train_loss,train_acc,valid_loss,valid_acc
0,3.4003689289093018,0.09963318588844536,2.772869348526001,0.10673938449552006
1,3.0475776195526123,0.12061711079943899,2.4177658557891846,0.14141020646669264
2,2.530144691467285,0.144999460567483,2.2822985649108887,0.14452668484612388
3,2.2967960834503174,0.15643542992771603,2.2606818675994873,0.14452668484612388
4,2.248077630996704,0.1631243931384184,2.254154682159424,0.14374756525126606
5,2.2311153411865234,0.17461430575035064,2.2394416332244873,0.15777171795870665
6,2.2101168632507324,0.1779587873557018,2.217960834503174,0.16945851188157382
7,2.1804990768432617,0.1831373395188262,2.192464828491211,0.17724970783015193
8,2.154892683029175,0.18944869996763405,2.165686845779419,0.19166342033502143
9,2.1129138469696045,0.20735785953177258,2.1512391567230225,0.2045188936501753
10,2.089630603790283,0.22693925989858668,2.134164810180664,0.22828204129333854
11,2.069628953933716,0.23325062034739455,2.1157889366149902,0.24386443319049475
12,2.0351033210754395,0.2504585176394433,2.1041812896728516,0.2403583950136346
13,2.0029118061065674,0.2521307584421189,2.0907185077667236,0.25165562913907286
14,1.9685364961624146,0.27327651310821016,2.081447124481201,0.2574990261005064
15,1.9353070259094238,0.2863847232711188,2.0788989067077637,0.25321386832878845
16,1.9253840446472168,0.2838493904412558,2.0833632946014404,0.24620179197506817
17,1.9118704795837402,0.29399072176070773,2.08976411819458,0.23841059602649006
18,1.9006906747817993,0.2963642248354731,2.0873656272888184,0.24503311258278146
19,1.8826894760131836,0.2985219549034416,2.0825276374816895,0.2547721075185041
20,1.853961706161499,0.3182112417736541,2.0744407176971436,0.2699649396182314
21,1.8448765277862549,0.32705793505232494,2.068286418914795,0.27230229840280484
22,1.8249999284744263,0.3342323875283202,2.0629210472106934,0.2703544994156603
23,1.8098057508468628,0.3376847556370698,2.0644211769104004,0.26879626022594466
24,1.7992193698883057,0.342054159024706,2.057945728302002,0.2695753798208025
25,1.779974341392517,0.35079296579997843,2.047351360321045,0.2769770159719517
26,1.7871264219284058,0.3529506958679469,2.0393176078796387,0.2800934943513829
27,1.7587965726852417,0.36578918977235947,2.039095163345337,0.2874951305025321
28,1.7593919038772583,0.36163555939152014,2.036500930786133,0.2847682119205298
29,1.7395381927490234,0.3714532312007768,2.030310869216919,0.2835995325282431
30,1.7435691356658936,0.36967310389470276,2.026059150695801,0.2847682119205298
31,1.7307828664779663,0.37970654871075626,2.029754400253296,0.27970393455395404
32,1.7338640689849854,0.3728018124932571,2.0254430770874023,0.28204129333852745
33,1.7127838134765625,0.38752832020714206,2.0174202919006348,0.28204129333852745
34,1.708648443222046,0.3881756392275326,2.0127270221710205,0.283989092325672
35,1.7091798782348633,0.3880677527241342,2.011542558670044,0.28905336969224776
36,1.70501708984375,0.39022548279210273,2.0118772983551025,0.29061160888196336
37,1.700810432434082,0.39000970978530586,2.0082976818084717,0.2960654460459681
38,1.6949541568756104,0.3936239076491531,2.0056605339050293,0.29567588624853913
39,1.6894199848175049,0.3979393677850901,2.003753662109375,0.2995714842228282
40,1.6759705543518066,0.40295609019311684,1.9984562397003174,0.30853135956369304
41,1.6747009754180908,0.4019311684108318,1.9971239566802979,0.30502532138683286
42,1.6638964414596558,0.4013917358938397,1.9928176403045654,0.30151928320997273
43,1.6729543209075928,0.4053295932678822,1.9913830757141113,0.304635761589404
44,1.6639937162399292,0.40462833099579243,1.9858717918395996,0.30970003895597975
45,1.6587332487106323,0.40689394756715935,1.9800727367401123,0.3093104791585508
46,1.6539196968078613,0.4072176070773546,1.97232985496521,0.31008959875340864
47,1.6513022184371948,0.412126442981983,1.9684734344482422,0.31008959875340864
48,1.6495723724365234,0.4141223432948538,1.9733284711837769,0.3054148811842618
49,1.642033576965332,0.4160643003560255,1.9784475564956665,0.3030775223996883
50,1.6529521942138672,0.4089437911317294,1.9679548740386963,0.3058044409816907
51,1.6479610204696655,0.4140144567914554,1.9648302793502808,0.31125827814569534
52,1.6347107887268066,0.4226453770633294,1.9640498161315918,0.3151538761199844
53,1.6311936378479004,0.4205415902470601,1.9594978094100952,0.3132060771328399
54,1.6365749835968018,0.4218362282878412,1.9580624103546143,0.3163225555122711
55,1.6301236152648926,0.4170352788866113,1.9638930559158325,0.31710167510712894
56,1.6328662633895874,0.4187614629409861,1.9560339450836182,0.3198285936891313
57,1.6259229183197021,0.4201639874851656,1.950423002243042,0.320997273081418
58,1.618157982826233,0.4211889092674506,1.9501272439956665,0.3213868328788469
59,1.6160476207733154,0.4275002697162585,1.950666069984436,0.31943903389170236
60,1.612349271774292,0.42901068076383647,1.9475699663162231,0.3163225555122711
61,1.6136616468429565,0.42814758873664904,1.944020390510559,0.3213868328788469
62,1.6155401468276978,0.42690689394756715,1.9478670358657837,0.32528243085313596
63,1.6080671548843384,0.42863307800194195,1.9446370601654053,0.3198285936891313
64,1.6000632047653198,0.43375768691336714,1.9421522617340088,0.32411375146084925
65,1.6087956428527832,0.43133024058690256,1.9348493814468384,0.3276197896377094
66,1.6062570810317993,0.43219333261409,1.943541169166565,0.32294507206856254
67,1.6064856052398682,0.4309526378250081,1.9454456567764282,0.3225555122711336
68,1.5943269729614258,0.43553781421944116,1.925377368927002,0.3280093494351383
69,1.5917433500289917,0.4396914446002805,1.9240858554840088,0.3280093494351383
70,1.592686414718628,0.4361311899881325,1.946948766708374,0.31827035449941565
