epoch,train_loss,train_acc,valid_loss,valid_acc
0,4.157953262329102,0.09218901715395404,8.915678977966309,0.14141020646669264
1,9.331701278686523,0.13696191606430036,6.618903160095215,0.12894429294896767
2,6.605048179626465,0.13831049735678067,3.8538217544555664,0.15543435917413323
3,3.921539068222046,0.1966770956953285,2.7391955852508545,0.15777171795870665
4,2.738260269165039,0.19716258496062142,2.3584206104278564,0.17413322945072068
5,2.3263440132141113,0.20115438558636314,2.280484676361084,0.14881184261784183
6,2.244745969772339,0.18087172294745926,2.262828826904297,0.14803272302298404
7,2.2255637645721436,0.16938181033552702,2.2514240741729736,0.14335800545383717
8,2.2088303565979004,0.16528212320638688,2.242896318435669,0.14141020646669264
9,2.196202039718628,0.15573416765562628,2.230713129043579,0.14218932606155044
10,2.1815245151519775,0.1601575142949617,2.2184360027313232,0.15075964160498637
11,2.1543140411376953,0.17553134102923723,2.207430601119995,0.15738215816127776
12,2.1372222900390625,0.192739238321286,2.1967272758483887,0.1671211530970004
13,2.1189632415771484,0.2078972920487647,2.1819639205932617,0.18075574600701208
14,2.093527317047119,0.21577300679684971,2.162322521209717,0.18387222438644332
15,2.0729775428771973,0.22542884885100875,2.142476797103882,0.19945461628359953
16,2.0472428798675537,0.24198942712266697,2.119731903076172,0.22867160109076742
17,2.0231456756591797,0.24991908512245117,2.1053929328918457,0.2391897156213479
18,2.00575852394104,0.2525083612040134,2.1023964881896973,0.2333463186599143
19,1.9845948219299316,0.2603840759520984,2.095184803009033,0.2411375146084924
20,1.9650635719299316,0.2716042723055346,2.0839343070983887,0.2489287105570705
21,1.9426060914993286,0.28352573093106054,2.079204559326172,0.24970783015192832
22,1.926795244216919,0.28503614197863847,2.0799198150634766,0.24503311258278146
23,1.899273157119751,0.2943683245226022,2.0803680419921875,0.2485391507596416
24,1.893094539642334,0.2935052324954148,2.078547954559326,0.25788858589793534
25,1.8764640092849731,0.30995792426367463,2.078078508377075,0.26334242306194
26,1.8607568740844727,0.32225698565109506,2.0733299255371094,0.2691858200233736
27,1.8459010124206543,0.3211781206171108,2.0701043605804443,0.26373198285936894
28,1.8299942016601562,0.3315352249433596,2.0706963539123535,0.26490066225165565
29,1.824746012687683,0.3289998921134966,2.067502975463867,0.26723802103622907
30,1.8027493953704834,0.34221598877980364,2.0639336109161377,0.2742500973899494
31,1.7936453819274902,0.34987593052109184,2.060668706893921,0.27113361901051813
32,1.795119285583496,0.34793397345992017,2.0581729412078857,0.27230229840280484
33,1.7763423919677734,0.3539216743985327,2.05776309967041,0.2726918582002337
34,1.7631953954696655,0.3587765670514619,2.047147274017334,0.2765874561745228
35,1.7546441555023193,0.3651418707519689,2.0368592739105225,0.28165173354109857
36,1.74835205078125,0.37215449347286655,2.0301513671875,0.2773665757693806
37,1.7314403057098389,0.3730175855000539,2.026271343231201,0.27970393455395404
38,1.734676480293274,0.37431222354083504,2.022226333618164,0.28165173354109857
39,1.7275784015655518,0.3759844643435106,2.017122745513916,0.28048305414881186
40,1.7153832912445068,0.3810551300032366,2.0131423473358154,0.28905336969224776
41,1.7139742374420166,0.38337468982630274,2.008190870285034,0.29061160888196336
42,1.7073999643325806,0.38466932786708385,2.0038301944732666,0.28905336969224776
43,1.7083724737167358,0.38822958247923184,1.9996436834335327,0.29061160888196336
44,1.692623496055603,0.393354191390657,1.997674822807312,0.2933385274639657
45,1.6936999559402466,0.3901175962887043,1.9884977340698242,0.2933385274639657
46,1.682276725769043,0.39804725428848853,1.9804271459579468,0.2972341254382548
47,1.6719975471496582,0.40052864386665227,1.976580023765564,0.2984028048305415
48,1.672777771949768,0.4013917358938397,1.9757673740386963,0.2995714842228282
49,1.6664930582046509,0.40473621749919086,1.9701554775238037,0.3030775223996883
50,1.6508378982543945,0.40813464235624125,1.964007019996643,0.3104791585508376
51,1.6469614505767822,0.40996871291401443,1.9564459323883057,0.3143747565251266
52,1.6542093753814697,0.40829647211133885,1.9504386186599731,0.3139851967276977
53,1.6431493759155273,0.41164095371669,1.9444316625595093,0.3198285936891313
54,1.6375960111618042,0.41849174668249,1.9407695531845093,0.31749123490455783
55,1.6253972053527832,0.4180602006688963,1.9387770891189575,0.3163225555122711
56,1.632080316543579,0.41719710864170895,1.9339408874511719,0.31749123490455783
57,1.6185741424560547,0.4211889092674506,1.9288878440856934,0.320997273081418
58,1.6112371683120728,0.4340274031718632,1.9281703233718872,0.3202181534865602
59,1.6004068851470947,0.43127629733520334,1.9271869659423828,0.3248928710557071
60,1.6154694557189941,0.42604380192037977,1.930081844329834,0.32684067004285156
61,1.594437599182129,0.4331103678929766,1.9238802194595337,0.3295675886248539
62,1.591490626335144,0.4344589491854569,1.9152089357376099,0.3283989092325672
63,1.580551266670227,0.444384507498112,1.9116772413253784,0.33112582781456956
64,1.5813119411468506,0.4423346639335419,1.914219617843628,0.3307362680171406
65,1.582727313041687,0.4373718847772144,1.9177727699279785,0.3283989092325672
66,1.5652532577514648,0.4444923940015104,1.9169318675994873,0.333463186599143
67,1.5731295347213745,0.4441687344913151,1.9175037145614624,0.3276197896377094
68,1.5656954050064087,0.44503182651850254,1.9265567064285278,0.32684067004285156
69,1.5628613233566284,0.44584097529399075,1.9193894863128662,0.333463186599143
